comicID,characterID
22299,1009165
22299,1010823
22299,1009284
22299,1010702
22299,1011490
22299,1010821
22299,1009376
22299,1010818
22299,1009599
22299,1010820
22281,1009726
22258,1009262
22262,1009610
22262,1009663
22254,1009504
22254,1009718
22254,1009726
22380,1009368
22380,1009718
22279,1010338
22265,1011010
22276,1009583
22271,1010352
22271,1010715
22368,1009664
22272,1010360
22290,1009351
22332,1009599
22332,1009707
22410,1011109
22335,1011352
22257,1011333
22257,1009262
22257,1009367
22257,1011327
22327,1010747
22273,1009211
22303,1010683
22434,1011133
22332,1009599
22332,1009707
22258,1009262
22327,1010747
22279,1010338
22265,1011010
22320,1009220
22320,1009299
22320,1009351
22320,1010803
22417,1009175
22417,1009351
22417,1009365
22417,1009382
22417,1009434
22417,1009687
22417,1009726
22853,1009351
22390,1009351
22260,1009610
21941,1011298
21941,1009175
21941,1009243
21941,1009257
21941,1009310
21941,1009508
21941,1009629
21941,1009718
21941,1009726
22357,1010814
22270,1009515
22286,1010925
22286,1009318
22274,1009368
22337,1009726
22337,1011277
22418,1009175
22418,1009351
22418,1009365
22418,1009382
22418,1009434
22418,1009687
22418,1009726
22367,1010782
22367,1009599
22259,1009325
22259,1009610
22259,1011114
22292,1009224
22292,1011148
22292,1009599
22255,1009726
22352,1011299
41923,1009726
22261,1009325
22261,1009610
22261,1009692
22285,1010925
22386,1009187
22386,1009257
22386,1009629
22386,1009726
22278,1009212
22278,1009452
22278,1010362
22278,1009325
22278,1009535
22852,1009351
22348,1009268
22379,1009310
22379,1009726
22387,1009726
22426,1009303
22426,1009368
22426,1009421
22291,1011112
22275,1009610
22433,1011038
22433,1009284
22433,1009299
22433,1009368
22433,1009427
22433,1009471
22433,1009477
22433,1010744
22433,1010733
22301,1009726
22356,1009368
22349,1009268
22385,1009610
22302,1009351
22372,1009165
22372,1009276
22372,1009619
22372,1009334
22372,1009372
22372,1009708
22372,1009490
22372,1009585
22372,1009610
22336,1009610
22340,1009184
22340,1009255
22340,1009365
22340,1009385
22340,1009406
22340,1009438
22340,1010335
22361,1009351
22355,1011317
22355,1009368
22355,1011335
22355,1009494
22323,1009175
22323,1009182
22323,1009214
22323,1009257
22323,1009310
22323,1011428
22323,1009705
22323,1009717
22323,1009718
22323,1009722
22288,1009207
22288,1009599
22316,1011350
22365,1010945
22315,1011350
22324,1009175
22324,1009182
22324,1009214
22324,1009257
22324,1009310
22324,1011428
22324,1009705
22324,1009718
22324,1009722
22305,1010787
22323,1009175
22323,1009182
22323,1009214
22323,1009257
22323,1009310
22323,1011428
22323,1009705
22323,1009717
22323,1009718
22323,1009722
22288,1009207
22288,1009599
22316,1011350
22851,1009368
22043,1009329
22043,1011013
22043,1011222
22043,1009539
22043,1011102
22043,1010933
22043,1010934
22043,1010946
22043,1009433
22043,1010950
22043,1010966
22043,1011006
22043,1011109
21998,1010747
21700,1009299
22019,1009268
21954,1010338
21936,1011010
21953,1009153
21945,1009535
21945,1010898
21949,1009583
21968,1009351
22092,1009427
22026,1009610
21980,1009368
21980,1009718
22040,1010888
21927,1009262
21950,1009299
21929,1011333
21929,1009262
21929,1009367
21929,1011327
22018,1009268
21962,1011001
21962,1009351
21962,1009368
21962,1009710
21962,1009718
21923,1009726
21967,1009351
21974,1011020
21974,1009477
21978,1010683
22008,1009718
21944,1010360
21943,1009187
21943,1009599
21943,1009629
22093,1009427
26923,1011130
26923,1010913
26923,1011103
26923,1010926
26923,1011131
26923,1010935
26923,1011081
26923,1010943
26923,1009522
26923,1010963
26923,1010968
26923,1010971
26923,1009578
26923,1011025
26923,1010803
26923,1009685
26923,1011239
26923,1011128
26923,1010992
26923,1011006
21996,1009153
21996,1009159
21996,1009257
21996,1009625
21996,1011365
21996,1009705
21996,1009717
21996,1009718
21996,1009722
21996,1009724
21996,1009726
21986,1009299
21928,1009262
21975,1011334
21975,1010802
21975,1009165
21975,1010829
21975,1009245
21975,1011490
21975,1009376
21975,1010818
21975,1009471
21975,1009599
21975,1009608
21975,1010822
22006,1009726
22006,1011277
21990,1011350
21951,1009169
21951,1009368
21951,1009452
21951,1010362
21951,1009325
21951,1009526
21951,1010693
21951,1009641
21930,1009212
21930,1009610
22061,1009189
22061,1009220
22061,1009297
22061,1009368
22061,1009228
22061,1010740
22034,1009664
22024,1011299
22032,1010814
21958,1009726
21940,1009515
22079,1009299
22079,1009356
22079,1009366
22079,1009662
21946,1009368
22007,1009726
22007,1011277
21991,1011350
21981,1009726
21930,1009212
21930,1009610
22034,1009664
22024,1011299
22032,1010814
21958,1009726
21940,1009515
22079,1009299
22079,1009356
22079,1009366
22079,1009662
22044,1011109
2414,1009184
2414,1009255
2414,1011013
2414,1009324
2414,1011102
2414,1009365
2414,1010934
2414,1009385
2414,1009406
2414,1011305
2414,1009438
2414,1010950
2414,1010983
2414,1010335
22020,1009268
21931,1009325
21931,1009610
21931,1010360
22056,1009368
22056,1009718
23069,1009262
23069,1009334
23069,1009486
23069,1009610
21977,1009351
22058,1009154
22058,1009156
22058,1009159
22058,1009175
22058,1009214
22058,1009216
22058,1009219
22058,1009243
22058,1009257
22058,1009313
22058,1009318
22058,1009351
22058,1009356
22058,1009362
22058,1009368
22058,1009327
22058,1010805
22058,1009417
22058,1009425
22058,1009464
22058,1009472
22058,1009488
22058,1009499
22058,1009504
22058,1009546
22058,1009554
22058,1011323
22058,1009592
22058,1009610
22058,1009629
22058,1009636
22058,1009643
22058,1009664
22058,1009705
22058,1009718
22058,1009725
22058,1009726
21726,1010338
21726,1009599
22027,1009726
22009,1009184
22009,1009365
22009,1009438
21994,1009299
21994,1009351
21994,1010803
22035,1009351
22021,1009268
22001,1009165
22001,1009599
21948,1009610
21976,1009417
21976,1009726
22036,1010945
22029,1009368
21993,1011350
22039,1010782
22039,1009599
21933,1009610
21933,1009692
21979,1010787
22004,1009610
22041,1009610
22085,1011285
21972,1009726
22049,1009726
22028,1009368
22046,1009368
21992,1011350
21966,1009277
21966,1009207
21966,1009374
21966,1009537
21966,1009590
21966,1010883
22030,1011317
22030,1009368
22030,1011335
22030,1009494
22048,1009362
22048,1009726
21932,1011241
21932,1009610
21932,1009692
21760,1010747
21709,1011109
21829,1010338
21829,1009255
21829,1009299
21829,1009356
21829,1009366
21829,1009459
21829,1009610
21829,1009662
21813,1009156
21813,1009159
21813,1009165
21813,1009596
21813,1009182
21813,1009189
21813,1009214
21813,1009216
21813,1009219
21813,1009220
21813,1009255
21813,1009257
21813,1009277
21813,1009299
21813,1009313
21813,1011490
21813,1009338
21813,1009351
21813,1009356
21813,1009362
21813,1009366
21813,1009368
21813,1009380
21813,1009439
21813,1009480
21813,1009483
21813,1009488
21813,1009504
21813,1009512
21813,1009524
21813,1009546
21813,1009562
21813,1009570
21813,1009580
21813,1009638
21813,1009662
21813,1009664
21813,1009697
21813,1009705
21813,1009707
21813,1009718
21813,1009724
21813,1009725
21813,1009726
21804,1009159
21804,1009287
21804,1009356
21804,1011081
21804,1010791
21705,1009325
21705,1009610
21705,1009692
21740,1009367
21725,1009153
21710,1010809
21710,1009368
21710,1010363
21710,1009718
21192,1010935
24753,1009262
21717,1010360
21735,1009284
21735,1011490
21735,1009599
21756,1009724
21756,1009726
21701,1009262
21784,1009610
21722,1009299
21823,1009368
21715,1009368
21715,1009466
21715,1009599
21715,1010901
21805,1009159
21805,1009287
21805,1009356
21805,1011081
21805,1010791
21698,1009726
21739,1009477
21739,1009639
21744,1010683
21708,1011010
21772,1009718
21716,1009187
21716,1009599
21741,1011334
21741,1009165
21741,1009180
21741,1011490
21741,1009538
21741,1010818
21741,1009471
21741,1009662
21741,1010822
21757,1009153
21757,1009159
21757,1009171
21757,1009257
21757,1011082
21757,1011364
21757,1011207
21757,1009705
21757,1009633
21757,1009717
21757,1009718
21757,1009722
21757,1009724
21757,1009726
21750,1009299
21703,1009610
21771,1009726
21771,1011277
21719,1009368
21818,1011010
21783,1011299
21731,1010925
21731,1009318
21728,1009726
21713,1011013
21713,1011102
21713,1010934
21713,1010950
21713,1011325
21713,1010983
21796,1011100
21796,1009726
21723,1009165
21723,1009368
21723,1011335
21723,1009452
21723,1009325
21712,1009515
21802,1010784
21802,1009165
21802,1010782
21802,1009189
21802,1010338
21802,1011072
21802,1011490
21802,1009368
21802,1009372
21802,1010783
21802,1011335
21802,1009449
21802,1009459
21802,1009571
21802,1009608
21802,1009670
21802,1009685
21802,1009707
21802,1009719
21704,1009610
21704,1009692
21828,1009262
21828,1009515
21828,1009718
21747,1009726
21768,1011352
21790,1010814
21699,1009726
21711,1009515
21714,1011298
21714,1009175
21714,1009243
21714,1009257
21714,1009310
21714,1009508
21714,1009504
21714,1009629
21714,1009718
21714,1009726
21786,1009726
21500,1009299
21774,1009365
21774,1009368
21774,1009438
21774,1009599
21793,1009351
21767,1009599
21792,1009664
21714,1011298
21714,1009175
21714,1009243
21714,1009257
21714,1009310
21714,1009508
21714,1009504
21714,1009629
21714,1009718
21714,1009726
21786,1009726
21500,1009299
21774,1009365
21774,1009368
21774,1009438
21774,1009599
21793,1009351
21767,1009599
21792,1009664
21720,1009610
21798,1010787
21798,1009404
21798,1009708
21798,1009490
21798,1009610
21787,1009368
21778,1009368
21778,1009718
21536,1009351
21758,1009175
21758,1009182
21758,1009214
21758,1009243
21758,1009257
21758,1009310
21758,1009309
21758,1011428
21758,1009362
21758,1009327
21758,1009508
21758,1009472
21758,1009629
21758,1009718
21758,1009722
21795,1010782
21746,1010787
21799,1009610
21734,1011112
21770,1009610
21788,1011317
21788,1009367
21788,1009368
21788,1011335
21788,1009459
21788,1009494
21788,1009552
21733,1009277
21733,1009207
21733,1009374
21733,1009590
21733,1010883
21535,1009351
21377,1009368
21769,1009610
21761,1011318
21761,1009368
21761,1009471
21761,1009610
21761,1009718
21600,1009610
21604,1009368
21604,1009407
21604,1009664
21518,1009407
21518,1009480
21518,1009664
21508,1010809
21508,1009368
21508,1010363
21508,1009718
21526,1010338
21526,1009599
21587,1009299
21587,1009539
21587,1009630
21587,1009662
21587,1009525
21531,1011001
21531,1009368
21531,1009718
21625,1009186
21625,1011023
21625,1010791
21598,1009726
21552,1009726
21198,1009610
21506,1011010
21513,1009187
21513,1009599
21575,1011352
21554,1009299
21594,1009599
21521,1009583
21448,1009368
21448,1009508
21448,1009718
21542,1009367
21525,1009153
21507,1011109
21606,1009220
21606,1010740
21496,1009340
21496,1011323
21496,1009726
20748,1010373
20748,1009372
20748,1009420
20748,1009610
21514,1010360
21334,1009187
21334,1011289
21501,1009262
20740,1010373
20740,1009420
21498,1009340
21498,1011323
21498,1009726
21522,1009299
20748,1010373
20748,1009372
20748,1009420
20748,1009610
21514,1010360
21334,1009187
21334,1011289
20740,1010373
20740,1009420
21498,1009340
21498,1011323
21498,1009726
21501,1009262
21522,1009299
21618,1009726
21512,1011081
21512,1009578
21512,1009599
21512,1009610
21449,1009368
21449,1009508
21449,1009718
22248,1009268
21608,1011109
21509,1009515
21517,1009368
21537,1009165
21537,1009262
21537,1009287
21537,1009288
21537,1009599
21537,1010359
21537,1009718
21561,1009159
21561,1009171
21561,1011082
21561,1009484
21561,1011207
21561,1009705
21561,1009633
21561,1009717
21561,1009718
21561,1009722
21561,1009724
21561,1009726
21532,1009318
21528,1009726
21504,1009262
21504,1009610
21504,1011261
21510,1011013
21510,1011102
21510,1010934
21510,1010950
21510,1011325
21510,1010983
21523,1009452
21541,1009312
21541,1009477
21541,1009592
21555,1009368
21548,1009351
21503,1009610
21589,1009368
21572,1009471
21572,1009599
21576,1009726
21576,1011277
21593,1009351
21586,1011299
21590,1009284
21590,1011317
21590,1009368
21590,1011335
21590,1009620
21590,1009494
21590,1009552
21563,1009182
21563,1009214
21563,1011428
21631,1009220
21631,1009351
21631,1009356
21631,1010932
21631,1011024
21631,1010791
21631,1010740
21596,1009368
21596,1009610
21565,1009220
21565,1011318
21565,1009469
21565,1009471
21565,1009610
21565,1010795
21565,1010791
21565,1010740
21565,1009718
21629,1009299
21629,1009356
21629,1009366
21629,1009449
21629,1009459
21629,1009583
21629,1009662
21591,1010814
21534,1009277
21534,1009207
21534,1009590
21534,1010359
21511,1011298
21511,1009175
21511,1009257
21511,1009310
21511,1009504
21511,1009629
21511,1009718
21511,1009726
21636,1009219
21636,1009220
21636,1009277
21636,1009366
21636,1009439
21636,1009459
21636,1009583
21636,1009609
21636,1009610
21636,1009629
21636,1009664
21636,1009705
21636,1009718
21636,1009719
21636,1009724
21636,1009726
21562,1009214
21502,1009610
21502,1011261
21519,1009610
62718,1009187
62718,1011339
62718,1010338
62718,1011061
62718,1010705
61483,1009158
61483,1009288
62727,1009165
62727,1009220
62727,1017575
62727,1009535
61702,1009652
62723,1009417
61013,1009387
61013,1017576
59347,1009420
61653,1009338
61653,1010837
62720,1009508
62720,1009726
60572,1009172
60572,1009220
60572,1009535
60572,1009572
62726,1011197
60716,1017583
60161,1009227
61553,1010324
63076,1009406
63076,1011388
60151,1010801
60151,1009359
60151,1010744
60151,1009610
60151,1011960
60151,1009699
60151,1010740
62724,1010701
61727,1009220
62717,1009318
61052,1011220
59889,1009391
59889,1009404
59889,1009552
59889,1009558
59889,1009610
59889,1009699
60969,1009282
60901,1011124
60901,1014873
61686,1010733
60363,1009220
60363,1017575
61025,1017577
57363,1009321
57363,1009236
57363,1009724
57363,1009726
60953,1009220
59528,1009215
60848,1011227
60848,1011105
60848,1017577
60848,1009577
60603,1009268
60725,1009471
57247,1010360
57247,1010740
61744,1010787
61744,1009610
55267,1009368
55267,1009708
62725,1009220
62725,1009359
61146,1010763
61146,1011299
61146,1010744
58292,1011220
58292,1009552
55589,1009452
60027,1009524
60027,1009562
57225,1009515
62715,1009184
62715,1009255
62715,1009365
62715,1009438
61411,1009187
60583,1009262
60801,1009464
60801,1009558
60801,1009610
60801,1009699
63075,1009406
63075,1011388
60434,1009220
60434,1009412
60897,1009165
60897,1009224
60897,1009384
60897,1011026
60897,1009562
60897,1009641
60897,1009652
60897,1009697
62722,1009362
62722,1009327
62722,1009417
62722,1009726
57867,1009220
57867,1009359
57867,1011335
57867,1009535
57867,1009552
60942,1017575
61471,1009282
60780,1014873
60669,1010735
60669,1011299
60669,1011300
60669,1009592
60681,1010808
62707,1009268
62707,1009515
61618,1009389
60981,1011299
60981,1009652
62721,1009187
62721,1010682
60236,1011346
60236,1009276
60236,1009287
60236,1011288
60236,1009404
60236,1009537
60236,1009610
60755,1009367
60755,1009215
61293,1011299
59189,1009187
21355,1009165
21355,1009189
21355,1011490
21355,1009599
21355,1009707
21335,1010360
21184,1009187
21184,1011289
25170,1009299
21320,1011333
21320,1009262
21342,1009299
21350,1011001
21350,1009368
21350,1009718
21333,1009608
21346,1010338
21346,1009599
25378,1009351
21319,1009299
21317,1009726
21443,1009243
21376,1009726
21370,1010683
20999,1009351
21325,1011010
24571,1011334
24571,1010802
24571,1011490
24571,1009599
24571,1009639
24571,1009670
24571,1010822
21406,1009718
21417,1009664
21366,1011334
21366,1010802
21366,1009165
21366,1011490
21366,1009599
21366,1009639
21366,1009670
21366,1010822
21401,1009338
21401,1009492
21401,1010833
21401,1010698
20650,1010747
21341,1009583
21361,1011236
21361,1011235
21361,1011233
21361,1009367
21361,1011404
21361,1009215
21361,1010682
21361,1011234
21361,1011237
21345,1009153
21442,1009243
21318,1009726
21412,1011299
21422,1009175
21422,1009243
21422,1009257
21422,1009310
21422,1009508
21422,1011202
21422,1009504
21422,1009718
21422,1009726
21323,1009610
21323,1011294
21348,1009726
21332,1011013
21332,1010980
21332,1011102
21332,1010934
21332,1010950
21332,1011325
21332,1010983
21413,1009299
21413,1009356
21413,1009599
21413,1009662
21329,1009368
21329,1009718
21421,1015007
21421,1010807
21421,1010725
21331,1009515
21326,1011109
21338,1009368
21330,1010809
21330,1009368
21330,1010363
21330,1009718
23235,1009208
23235,1011122
23235,1010703
23235,1009351
23235,1011080
23235,1011121
21424,1009189
21424,1009297
21424,1010722
21424,1009367
21424,1009368
21424,1009378
21424,1009535
21424,1009379
21424,1009228
21424,1010898
21424,1009610
21424,1010795
21424,1009662
21424,1010740
21374,1011270
21354,1011112
21343,1009452
20987,1009610
21383,1009351
21424,1009189
21424,1009297
21424,1010722
21424,1009367
21424,1009368
21424,1009378
21424,1009535
21424,1009379
21424,1009228
21424,1010898
21424,1009610
21424,1010795
21424,1009662
21424,1010740
21374,1011270
21354,1011112
21922,1009351
21385,1009220
21385,1009351
21385,1009417
21385,1009471
21385,1009610
21385,1010803
21385,1009718
21388,1009182
21388,1009214
21388,1009219
21388,1011428
21315,1009282
21315,1009351
21315,1009356
21315,1009367
21315,1009562
21315,1009610
21315,1009664
21315,1009697
21315,1009707
21397,1009368
21360,1009312
21360,1009477
21360,1009592
21399,1009368
21394,1010784
21394,1009165
21394,1009189
21394,1010338
21394,1011024
21394,1011318
21394,1009368
21394,1009552
21394,1009571
21394,1009707
21394,1010740
21394,1009718
21394,1009719
21416,1011317
21416,1009368
21416,1009538
21416,1011320
21416,1009494
21416,1009664
21362,1009610
21403,1009726
21403,1011277
21353,1009277
21353,1009207
21353,1009374
21353,1009590
21353,1010359
21321,1009708
21321,1011321
21321,1009610
21389,1009182
21389,1009214
21389,1009219
21389,1011428
21398,1009368
21398,1009599
21393,1010338
21393,1009368
21393,1010740
21430,1009156
21430,1009159
21430,1009596
21430,1009175
21430,1009182
21430,1009205
21430,1009214
21430,1009219
21430,1009243
21430,1009257
21430,1009298
21430,1009308
21430,1009313
21430,1009337
21430,1009362
21430,1011056
21430,1009499
21430,1009504
21430,1009512
21430,1009524
21430,1010767
21430,1009532
21430,1009542
21430,1009546
21430,1009580
21430,1009629
21430,1009632
21430,1009638
21430,1009701
21430,1009716
21430,1009718
21430,1010738
21430,1009726
21415,1009368
21339,1009610
21384,1009718
21190,1009583
21222,1011318
21197,1009153
21168,1009726
21270,1009351
21295,1009159
21295,1009596
21295,1009175
21295,1009216
21295,1009219
21295,1009223
21295,1009243
21295,1009257
21295,1009284
21295,1010771
21295,1009309
21295,1009315
21295,1009337
21295,1009368
21295,1009327
21295,1009508
21295,1009405
21295,1009417
21295,1009439
21295,1009465
21295,1009472
21295,1009483
21295,1009501
21295,1009504
21295,1009512
21295,1009515
21295,1009544
21295,1009554
21295,1009579
21295,1009580
21295,1009610
21295,1009638
21295,1009705
21295,1009717
21295,1009718
21295,1009724
21295,1009725
21295,1009726
21243,1009724
21243,1009726
21170,1011333
21170,1009262
21191,1009299
21199,1010338
21199,1009599
21183,1011081
21183,1009578
21183,1009610
21308,1010771
21308,1009405
21308,1009472
21233,1009726
21271,1009351
21230,1010683
21261,1009718
21176,1011010
20674,1009243
20674,1009257
20674,1009368
20674,1009610
20674,1009718
20674,1009726
21187,1009407
21187,1009664
21244,1009153
21244,1009159
21244,1009171
21244,1011082
21244,1011207
21244,1009705
21244,1009717
21244,1009718
21244,1009722
21244,1009724
21244,1009726
21229,1009368
21256,1009338
21256,1009492
21256,1010828
21256,1009714
21256,1010698
21167,1009726
21169,1009299
21185,1009535
21302,1009312
21302,1009480
21302,1009588
21302,1009664
21226,1009245
21226,1010731
21226,1011490
21226,1011030
21226,1009648
21226,1010998
21186,1009368
21292,1009275
21292,1009343
21292,1009351
21292,1009368
21177,1011109
21174,1011321
21174,1009610
21301,1009312
21301,1009480
21301,1009588
21301,1009664
20976,1009187
20976,1011289
21263,1009726
21212,1009165
21212,1009368
21212,1009459
21212,1009571
21212,1009599
21201,1009726
21207,1009318
21206,1011001
21206,1009268
21206,1009368
21206,1010740
21206,1009718
21182,1011013
21182,1010980
21182,1011102
21182,1010934
21182,1010950
21182,1011325
21182,1010983
21166,1009726
21281,1009351
21216,1009733
21216,1009243
21216,1009529
21216,1009530
21216,1009726
21173,1009610
21180,1009368
21180,1009465
21180,1009718
21236,1009368
21228,1009351
21278,1009368
21278,1009718
21181,1009515
21280,1009368
20839,1010360
21231,1011270
21268,1011299
21300,1009351
21300,1009368
21300,1010817
21300,1009610
21300,1010998
21300,1009726
21210,1011112
21269,1009299
21283,1009184
21283,1009733
21283,1009239
21283,1009282
21283,1010758
21283,1009366
21283,1009368
21283,1009402
21283,1010352
21283,1009438
21283,1009459
21283,1009466
21283,1009504
21283,1010791
21252,1009599
21221,1009477
21246,1009182
21246,1009214
21246,1011428
21274,1009368
21248,1010338
21248,1009356
21248,1009368
21248,1009471
21248,1009610
21248,1010795
21248,1010791
21248,1011309
21248,1009718
21289,1009368
21289,1009421
21211,1010784
21211,1009165
21211,1011100
21211,1009471
21211,1014528
21276,1009368
21209,1009374
21258,1009726
21258,1011277
21217,1009255
21217,1011100
21217,1009417
21217,1009524
21217,1009562
21217,1009726
21172,1011240
21172,1011241
21172,1009610
21245,1009182
21245,1009214
21245,1011428
21273,1009368
21247,1009165
21247,1010338
21247,1009356
21247,1011024
21247,1009368
21247,1009552
21247,1009610
21247,1010795
21247,1010791
21247,1011309
21247,1010740
21247,1009718
21275,1009368
21188,1009610
21277,1009368
21234,1009368
21283,1009184
21283,1009733
21283,1009239
21283,1009282
21283,1010758
21283,1009366
21283,1009368
21283,1009402
21283,1010352
21283,1009438
21283,1009459
21283,1009466
21283,1009504
21283,1010791
21252,1009599
21246,1009182
21246,1009214
21246,1011428
21274,1009368
23234,1009351
20940,1009664
21063,1009515
21020,1011208
21020,1011209
21020,1011317
21020,1009368
21020,1011210
21020,1011232
21020,1011018
21020,1011231
21031,1011005
21031,1010935
21015,1010683
21012,1009165
21012,1010338
21012,1010823
21012,1010821
21012,1011371
21012,1009368
21012,1009538
21012,1010818
21012,1010998
20954,1010687
20954,1009262
20954,1009470
21014,1009368
20967,1011109
20957,1009726
21052,1009515
21049,1009664
21008,1011236
21008,1011235
21008,1011233
21008,1009367
21008,1011403
21008,1011234
21008,1010889
21008,1011237
20863,1009146
20863,1009351
21028,1009153
21028,1009257
21028,1011375
21028,1011364
21028,1011207
21028,1009705
21028,1009717
21028,1009718
21028,1009722
21028,1009724
21028,1009726
20974,1011013
20974,1011102
20974,1010934
20974,1010950
20974,1010344
20974,1015004
20974,1010983
20974,1010803
20983,1009299
21082,1009268
21082,1009560
21082,1009718
21082,1009726
21057,1009337
21057,1011011
21057,1009726
20988,1010338
20988,1009599
20966,1011010
21019,1009726
21001,1009165
21001,1011335
21001,1009471
21001,1009599
21001,1009608
21001,1009718
21042,1009718
20982,1009583
20845,1009407
20845,1009480
20845,1009588
20845,1009664
21038,1010828
21038,1009697
21038,1010698
20959,1009726
20877,1009165
20877,1010823
20877,1010717
20877,1010821
20877,1011371
20877,1009368
20877,1009538
20877,1010760
20877,1010818
20877,1010826
20877,1010817
20877,1011057
20877,1010998
21044,1009726
20990,1009413
20990,1011051
20990,1010738
20990,1009726
20994,1011001
20994,1009268
20994,1009368
20994,1009718
20995,1009318
21016,1010354
21016,1011300
21016,1009523
21016,1010744
21016,1010344
21016,1010733
21016,1009685
20964,1011258
20964,1009610
21021,1009368
21065,1010373
20978,1009368
21072,1009224
21072,1009368
21072,1009652
20869,1009224
20955,1009368
21007,1010763
21007,1009477
21007,1011287
20960,1009299
20971,1009368
20971,1009465
20971,1009718
21013,1009351
21081,1010354
21081,1009243
21081,1009399
21081,1009236
21081,1009416
21081,1009417
21081,1011336
21081,1009629
21081,1009717
20963,1011258
20963,1009610
20973,1009515
21085,1010784
21085,1010827
21085,1009165
21085,1009184
21085,1009189
21085,1010338
21085,1009733
21085,1010809
21085,1009262
21085,1009281
21085,1009282
21085,1010785
21085,1011072
21085,1009288
21085,1009299
21085,1009316
21085,1010821
21085,1010758
21085,1009366
21085,1009367
21085,1009368
21085,1009378
21085,1009215
21085,1011335
21085,1009459
21085,1010826
21085,1009466
21085,1009504
21085,1009571
21085,1009610
21085,1009608
21085,1010791
21085,1009662
21085,1009707
21085,1009718
21085,1009719
20980,1009610
21017,1011270
20903,1010833
20903,1009714
20903,1010698
20962,1009610
20962,1009718
21040,1009726
21040,1011277
21009,1009610
21034,1009220
21034,1009599
21034,1009610
21034,1009718
21000,1011112
21029,1009182
21029,1009214
21029,1011428
20984,1009452
20961,1009610
20961,1009718
20997,1009374
21041,1009726
21041,1011277
21035,1009220
21035,1009610
21035,1009718
21030,1009182
21030,1009214
21030,1011428
23233,1009208
23233,1011122
23233,1010703
23233,1009351
23233,1011121
20838,1009187
20822,1009262
20855,1009610
20848,1009583
20882,1009368
20819,1009726
20830,1011109
20856,1010338
20856,1009599
20932,1009281
20932,1009368
20849,1009299
20836,1010913
20836,1011013
20836,1011102
20836,1010934
20836,1010935
20836,1010950
20836,1010963
20836,1010344
20836,1015004
20836,1010983
20836,1011025
20836,1010803
20836,1010992
20850,1010935
20898,1011005
20898,1010935
20837,1010809
20837,1009262
20837,1010785
20837,1009718
20926,1009610
20884,1010683
20884,1010684
20888,1009257
20888,1009726
20866,1010784
20866,1009165
20866,1009189
20866,1010338
20866,1009281
20866,1011490
20866,1009368
20866,1011335
20866,1009459
20866,1009571
20866,1009608
20866,1009707
20866,1009719
20829,1011010
20907,1009718
21460,1009284
20826,1009610
20652,1009480
20652,1009664
20843,1009368
20675,1009224
20675,1009368
20675,1009624
17635,1011236
17635,1010676
17635,1011235
17635,1011233
17635,1009359
17635,1009367
17635,1011404
17635,1011403
17635,1009215
17635,1010682
17635,1011234
17635,1010889
17635,1011237
17635,1011402
20937,1009187
20937,1009210
20937,1009220
20937,1009297
20937,1009320
20937,1009338
20937,1009368
20937,1009471
20937,1009535
20937,1009228
20937,1009664
20937,1009697
20861,1009220
20861,1011221
20861,1009351
20861,1009368
20861,1009610
20861,1009629
20861,1009718
20828,1011227
20828,1010784
20828,1009343
20828,1009552
20860,1009318
20859,1009268
20859,1009368
20859,1009718
20827,1011227
20827,1010784
20827,1009343
20827,1009552
20842,1009189
20842,1009228
20889,1011208
20889,1011209
20889,1011317
20889,1009368
20889,1011210
20889,1011232
20889,1011018
20889,1011231
20936,1009187
20936,1009210
20936,1009220
20936,1009297
20936,1009320
20936,1009338
20936,1009368
20936,1009471
20936,1009535
20936,1009228
20936,1009664
20936,1009697
20826,1009610
20835,1009515
20900,1009243
20900,1010349
20900,1009583
20682,1009368
20862,1009175
20862,1010756
20862,1009368
20862,1010991
20862,1009719
20865,1010784
20865,1009165
20865,1010338
20865,1009281
20865,1009368
20865,1009571
20865,1009608
20865,1009662
20865,1009664
20865,1009707
20865,1009719
20679,1009165
20679,1010823
20679,1010717
20679,1009316
20679,1010821
20679,1011371
20679,1010760
20679,1010818
20679,1010826
20679,1010817
20679,1011057
20679,1009648
20679,1010998
20825,1011240
20825,1009610
20818,1011130
20818,1010913
20818,1010926
20818,1011131
20818,1010935
20818,1011081
20818,1010943
20818,1009522
20818,1010963
20818,1010971
20818,1009578
20818,1011025
20818,1010803
20818,1011239
20818,1010992
20818,1011006
20858,1009413
20858,1011051
20858,1009717
20858,1010738
20858,1009726
20885,1010354
20885,1011300
20885,1009523
20885,1010344
20885,1010733
20885,1009685
20821,1009299
20873,1010735
20873,1010763
20873,1009477
20873,1011287
20938,1009318
20833,1009368
20833,1009465
20833,1009718
20868,1009609
17597,1010360
20881,1009351
20896,1009182
20896,1009214
20896,1011428
20823,1009610
20913,1010370
20913,1009156
20913,1009159
20913,1009596
20913,1009175
20913,1009177
20913,1009182
20913,1009214
20913,1009219
20913,1009243
20913,1009257
20913,1009313
20913,1009337
20913,1009351
20913,1009362
20913,1009368
20913,1009327
20913,1009380
20913,1009381
20913,1009417
20913,1009425
20913,1009439
20913,1009472
20913,1009488
20913,1009499
20913,1009504
20913,1009512
20913,1009546
20913,1009554
20913,1009599
20913,1009610
20913,1009629
20913,1009636
20913,1009638
20913,1009643
20913,1009664
20913,1009705
20913,1009718
20913,1009725
20913,1009726
20946,1009182
20946,1009214
20946,1009219
20946,1009257
20946,1009277
